scanner	tf	symbol	trades	wins	net	pf	avgR	netStress	windowsUp	days
order-block-strategy	1h	BTCUSD	5	1	-70.24	0.073	-0.734	-93.05	0	125
order-block-strategy	15m	SOLUSD	11	5	-41.28	0.646	-0.192	-65.89	3	42
order-block-strategy	1h	SOLUSD	9	2	-100.40	0.215	-0.596	-100.24	2	125
xauusd-rsi-long-short-backtest	15m	BTCUSD	16	5	-133.71	0.249	-0.454	-145.02	1	42
ema-40-pullback-pyramid-strategy	15m	LINKUSD	366	115	-767.36	0.515	-0.194	-882.06	0	42
xauusd-rsi-long-short-backtest	4h	LINKUSD	1	0	-19.77	0.000	-1.000	-19.80	0	333
order-block-strategy	1h	LINKUSD	18	7	-127.71	0.391	-0.375	-160.13	1	125
order-block-strategy	15m	LINKUSD	8	3	-55.32	0.439	-0.350	-61.46	1	42
order-block-strategy	4h	BTCUSD	7	3	-13.33	0.828	-0.087	-16.75	3	333
xauusd-rsi-long-short-backtest	1h	SOLUSD	2	1	-1.47	0.924	-0.022	-4.95	0	125
order-block-strategy	4h	SOLUSD	6	3	12.41	1.237	0.087	1.54	2	333
new-era-strategy-1-0	4h	BTCUSD	13	8	15.78	1.233	0.065	-14.22	3	333
new-era-strategy-1-0	1h	BTCUSD	13	7	-21.61	0.814	-0.079	-50.05	2	125
order-block-strategy	4h	LINKUSD	3	1	-19.28	0.516	-0.313	-19.82	1	333
new-era-strategy-1-0	15m	BTCUSD	7	1	-86.13	0.161	-0.643	-99.51	0	42
xauusd-rsi-long-short-backtest	15m	SOLUSD	2	0	-38.86	0.000	-1.000	-38.28	0	42
new-era-strategy-1-0	4h	SOLUSD	9	3	-39.77	0.515	-0.218	-45.13	1	333
new-era-strategy-1-0	1h	SOLUSD	24	14	131.11	1.739	0.272	40.49	4	125
new-era-strategy-1-0	4h	LINKUSD	3	2	34.24	3.973	0.576	30.94	1	333
new-era-strategy-1-0	15m	SOLUSD	16	6	-85.43	0.385	-0.279	-91.59	0	42
ll-momentum-and-curl-master	15m	BTCUSD	44	24	35.80	1.096	0.053	-56.86	3	42
new-era-strategy-1-0	1h	LINKUSD	21	10	-56.93	0.691	-0.133	-67.48	4	125
ll-momentum-and-curl-master	1h	BTCUSD	70	36	-91.56	0.848	-0.059	-237.73	3	125
ll-momentum-and-curl-master	4h	BTCUSD	59	22	-223.18	0.613	-0.211	-265.15	3	333
ll-momentum-and-curl-master	1h	SOLUSD	83	41	53.10	1.071	0.043	-143.81	4	125
ll-momentum-and-curl-master	4h	SOLUSD	52	25	27.07	1.064	0.041	18.80	4	333
ll-momentum-and-curl-master	4h	LINKUSD	52	19	-246.57	0.537	-0.267	-269.34	1	333
ll-momentum-and-curl-master	1h	LINKUSD	74	35	-151.06	0.772	-0.101	-302.02	3	125
fair-value-gap-strategy	15m	BTCUSD	165	52	-563.31	0.487	-0.249	-676.42	1	42
new-era-strategy-1-0	15m	LINKUSD	7	4	9.35	1.175	0.076	-32.07	2	42
fair-value-gap-strategy	1h	BTCUSD	296	121	-652.27	0.557	-0.176	-806.30	3	125
ll-momentum-and-curl-master	15m	SOLUSD	86	47	-9.58	0.988	0.003	-241.10	4	42
xauusd-rsi-long-short-backtest	1h	LINKUSD	1	0	-19.97	0.000	-1.000	-19.89	0	125
fair-value-gap-strategy	4h	BTCUSD	213	100	-243.51	0.839	-0.064	-366.30	2	333
fair-value-gap-strategy	15m	SOLUSD	360	133	-808.23	0.596	-0.237	-893.44	2	42
fair-value-gap-strategy	1h	SOLUSD	336	130	-646.18	0.648	-0.155	-785.03	1	125
fair-value-gap-strategy	1h	LINKUSD	410	161	-728.94	0.651	-0.152	-873.64	2	125
fair-value-gap-strategy	15m	LINKUSD	584	196	-925.31	0.601	-0.217	-977.05	0	42
fair-value-gap-strategy	4h	SOLUSD	220	91	-344.67	0.762	-0.106	-391.17	3	333
fair-value-gap-strategy	4h	LINKUSD	225	95	-383.18	0.731	-0.100	-514.66	3	333
swing-breakout-strategy-quant-core	15m	BTCUSD	4	1	-51.51	0.088	-0.664	-52.75	1	42
swing-breakout-strategy-quant-core	4h	BTCUSD	3	1	-30.14	0.200	-0.524	-20.87	1	333
swing-breakout-strategy-quant-core	1h	BTCUSD	7	6	52.03	3.637	0.374	32.10	5	125
swing-breakout-strategy-quant-core	4h	SOLUSD	6	3	-1.64	0.969	-0.018	-6.09	2	333
ll-momentum-and-curl-master	15m	LINKUSD	92	40	-217.75	0.746	-0.123	-390.53	4	42
swing-breakout-strategy-quant-core	1h	SOLUSD	9	7	185.93	5.569	1.015	138.63	4	125
xauusd-rsi-long-short-backtest	15m	LINKUSD	1	0	-19.93	0.000	-1.000	-19.87	0	42
swing-breakout-strategy-quant-core	15m	SOLUSD	13	6	-9.39	0.930	-0.024	-22.99	3	42
swing-breakout-strategy-quant-core	4h	LINKUSD	4	3	40.15	2.930	0.505	46.96	2	333
swing-breakout-strategy-quant-core	1h	LINKUSD	11	7	87.51	2.087	0.413	36.73	2	125
swing-breakout-strategy-quant-core	15m	LINKUSD	22	13	55.89	1.298	0.141	-58.99	3	42
katana-v5-pro-fvg-50-model	15m	BTCUSD	31	20	119.01	1.512	0.194	-7.66	4	42
katana-v5-pro-fvg-50-model	4h	BTCUSD	43	22	-7.34	0.981	0.003	-78.41	4	333
katana-v5-pro-fvg-50-model	1h	BTCUSD	65	34	-135.10	0.745	-0.102	-243.44	3	125
katana-v5-pro-fvg-50-model	4h	SOLUSD	11	5	-5.09	0.951	-0.065	-19.44	1	333
hs-sp500-1-6x-long-benchmark	1h	BTCUSD	0	0	0.00	0.000	0.000	0.00	0	125
hs-sp500-1-6x-long-benchmark	1h	SOLUSD	0	0	0.00	0.000	0.000	0.00	0	125
hs-sp500-1-6x-long-benchmark	1h	LINKUSD	0	0	0.00	0.000	0.000	0.00	0	125
hs-sp500-1-6x-long-benchmark	4h	BTCUSD	0	0	0.00	0.000	0.000	0.00	0	333
hs-sp500-1-6x-long-benchmark	4h	SOLUSD	0	0	0.00	0.000	0.000	0.00	0	333
hs-sp500-1-6x-long-benchmark	4h	LINKUSD	0	0	0.00	0.000	0.000	0.00	0	333
psol-02-keltner-breakout	15m	BTCUSD	25	8	-38.34	0.715	-0.077	-102.97	2	42
psol-02-keltner-breakout	4h	BTCUSD	34	17	-27.80	0.778	-0.041	-67.71	3	333
psol-02-keltner-breakout	1h	BTCUSD	53	23	-39.34	0.833	-0.035	-156.14	4	125
psol-02-keltner-breakout	15m	SOLUSD	17	6	-142.63	0.259	-0.462	-166.62	1	42
psol-02-keltner-breakout	4h	SOLUSD	23	17	135.10	6.584	0.291	102.30	6	333
psol-02-keltner-breakout	4h	LINKUSD	30	15	35.60	1.436	0.061	6.45	5	333
psol-02-keltner-breakout	1h	SOLUSD	28	13	50.43	1.217	0.097	-20.58	3	125
psol-02-keltner-breakout	15m	LINKUSD	16	7	-61.47	0.601	-0.190	-99.56	4	42
the-greatest-bot-ever-made-pmt-apex-edition	1h	SOLUSD	169	46	-46.03	0.943	-0.008	-295.84	4	125
the-greatest-bot-ever-made-pmt-apex-edition	4h	SOLUSD	109	24	-98.36	0.795	-0.059	-192.78	4	333
the-greatest-bot-ever-made-pmt-apex-edition	15m	SOLUSD	180	49	-240.59	0.745	-0.077	-532.47	1	42
psol-02-keltner-breakout	1h	LINKUSD	33	17	-20.21	0.918	-0.024	-80.45	5	125
the-greatest-bot-ever-made-pmt-apex-edition	4h	LINKUSD	84	53	12.05	1.022	0.014	-64.47	3	333
the-greatest-bot-ever-made-pmt-apex-edition	1h	LINKUSD	104	62	-53.20	0.930	-0.018	-192.59	2	125
the-greatest-bot-ever-made-pmt-apex-edition-tv-strategies	4h	SOLUSD	109	24	-98.36	0.795	-0.059	-192.78	4	333
the-greatest-bot-ever-made-pmt-apex-edition	15m	LINKUSD	101	52	-194.20	0.785	-0.097	-380.30	1	42
the-greatest-bot-ever-made-pmt-apex-edition-tv-strategies	4h	LINKUSD	84	53	12.05	1.022	0.014	-64.47	3	333
the-greatest-bot-ever-made-pmt-apex-edition-tv-strategies	15m	SOLUSD	180	49	-240.59	0.745	-0.077	-532.47	1	42
the-greatest-bot-ever-made-pmt-apex-edition-tv-strategies	1h	SOLUSD	169	46	-46.03	0.943	-0.008	-295.84	4	125
atm-adaptive-zone-momentum-scalper-1h	4h	BTCUSD	634	213	-594.49	0.739	-0.072	-786.78	1	333
the-greatest-bot-ever-made-pmt-apex-edition-tv-strategies	1h	LINKUSD	104	62	-53.20	0.930	-0.018	-192.59	2	125
the-greatest-bot-ever-made-pmt-apex-edition-tv-strategies	15m	LINKUSD	101	52	-194.20	0.785	-0.097	-380.30	1	42
atm-adaptive-zone-momentum-scalper-1h	1h	BTCUSD	832	269	-880.15	0.550	-0.132	-961.53	1	125
atm-adaptive-zone-momentum-scalper-1h	15m	BTCUSD	342	97	-723.38	0.447	-0.191	-874.88	0	42
quanloki-qqe-system-opposite-signal-only-points	15m	BTCUSD	60	25	-268.82	0.468	-0.259	-311.75	2	42
atm-adaptive-zone-momentum-scalper-1h	4h	SOLUSD	660	230	-506.83	0.792	-0.057	-711.24	2	333
quanloki-qqe-system-opposite-signal-only-points	15m	SOLUSD	183	73	-613.16	0.516	-0.263	-726.37	0	42
atm-adaptive-zone-momentum-scalper-1h	4h	LINKUSD	622	228	-466.55	0.810	-0.047	-680.56	2	333
atm-adaptive-zone-momentum-scalper-1h	1h	SOLUSD	946	291	-840.27	0.690	-0.103	-933.05	1	125
quanloki-qqe-system-opposite-signal-only-points	15m	LINKUSD	194	86	-547.63	0.592	-0.195	-720.26	1	42
quanloki-qqe-system-opposite-signal-only-points	1h	BTCUSD	111	50	-297.51	0.669	-0.152	-480.11	1	125
atm-adaptive-zone-momentum-scalper-1h	15m	SOLUSD	888	261	-909.83	0.630	-0.145	-956.47	2	42
quanloki-qqe-system-opposite-signal-only-points	1h	SOLUSD	168	76	-291.11	0.760	-0.092	-436.11	2	125
quanloki-qqe-system-opposite-signal-only-points	4h	BTCUSD	113	60	11.57	1.012	0.014	-176.35	4	333
asian-box-breakout-eda-tuned	1h	BTCUSD	23	14	224.55	2.312	0.479	121.26	4	125
quanloki-qqe-system-opposite-signal-only-points	1h	LINKUSD	175	70	-574.89	0.552	-0.235	-713.52	2	125
quanloki-qqe-system-opposite-signal-only-points	4h	SOLUSD	122	64	-19.86	0.978	-0.007	-20.04	3	333
quanloki-qqe-system-opposite-signal-only-points	4h	LINKUSD	118	55	-155.57	0.854	-0.063	-267.20	3	333
atm-adaptive-zone-momentum-scalper-1h	1h	LINKUSD	796	292	-844.84	0.687	-0.113	-952.29	1	125
adaptive-multi-factor-v1-update-9-years	15m	BTCUSD	195	53	-479.27	0.469	-0.167	-688.41	1	42
atm-adaptive-zone-momentum-scalper-1h	15m	LINKUSD	869	322	-932.78	0.556	-0.152	-980.02	0	42
adaptive-multi-factor-v1-update-9-years	4h	BTCUSD	237	87	-162.18	0.850	-0.036	-444.49	4	333
adaptive-multi-factor-v1-update-9-years	15m	SOLUSD	508	146	-832.36	0.517	-0.184	-928.33	1	42
asian-box-breakout-eda-tuned	15m	BTCUSD	4	1	-23.40	0.429	-0.291	-31.40	0	42
asian-box-breakout-eda-tuned	4h	BTCUSD	44	25	187.44	1.847	0.214	99.74	4	333
adaptive-multi-factor-v1-update-9-years	4h	SOLUSD	303	115	-345.83	0.705	-0.077	-493.48	3	333
adaptive-multi-factor-v1-update-9-years	1h	BTCUSD	392	120	-697.09	0.468	-0.153	-850.00	1	125
adaptive-multi-factor-v1-update-9-years	4h	LINKUSD	303	101	-491.90	0.621	-0.108	-629.83	2	333
adaptive-multi-factor-v1-update-9-years	15m	LINKUSD	637	224	-837.10	0.533	-0.139	-966.80	1	42
asian-box-breakout-eda-tuned	1h	SOLUSD	39	22	183.58	1.621	0.247	5.58	3	125
atm	15m	BTCUSD	342	97	-723.38	0.447	-0.191	-874.88	0	42
atm	4h	BTCUSD	634	213	-594.49	0.739	-0.072	-786.78	1	333
adaptive-multi-factor-v1-update-9-years	1h	SOLUSD	442	155	-612.59	0.623	-0.105	-811.14	1	125
atm	1h	BTCUSD	832	269	-880.15	0.550	-0.132	-961.53	1	125
atm	4h	SOLUSD	660	230	-506.83	0.792	-0.057	-711.24	2	333
atm	15m	SOLUSD	888	261	-909.83	0.630	-0.145	-956.47	2	42
adaptive-multi-factor-v1-update-9-years	1h	LINKUSD	532	190	-791.91	0.533	-0.144	-913.01	1	125
atm	4h	LINKUSD	622	228	-466.55	0.810	-0.047	-680.56	2	333
atm	1h	SOLUSD	946	291	-840.27	0.690	-0.103	-933.05	1	125
silver-surfer	1h	BTCUSD	287	120	-622.74	0.579	-0.164	-781.75	2	125
silver-surfer	1h	SOLUSD	343	130	-691.05	0.629	-0.174	-820.70	0	125
silver-surfer	15m	BTCUSD	161	52	-540.65	0.490	-0.239	-647.19	1	42
silver-surfer	1h	LINKUSD	423	166	-709.75	0.681	-0.139	-869.12	2	125
asian-box-breakout-eda-tuned	4h	SOLUSD	42	29	346.53	2.993	0.387	268.58	5	333
asian-box-breakout-eda-tuned	1h	LINKUSD	40	21	85.38	1.237	0.118	-47.74	3	125
silver-surfer	4h	BTCUSD	209	100	-207.20	0.862	-0.049	-330.37	3	333
atm	15m	LINKUSD	869	322	-932.78	0.556	-0.152	-980.02	0	42
silver-surfer	4h	SOLUSD	223	93	-307.34	0.796	-0.082	-337.92	2	333
atm	1h	LINKUSD	796	292	-844.84	0.687	-0.113	-952.29	1	125
asian-box-breakout-eda-tuned	15m	SOLUSD	16	8	-42.39	0.711	-0.131	-95.52	2	42
silver-surfer	4h	LINKUSD	225	95	-346.32	0.759	-0.089	-493.74	3	333
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	15m	BTCUSD	58	21	-258.39	0.353	-0.258	-384.96	1	42
silver-surfer	15m	SOLUSD	371	137	-810.03	0.601	-0.235	-894.81	2	42
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	15m	SOLUSD	222	100	-340.65	0.693	-0.092	-642.22	2	42
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	15m	LINKUSD	248	118	-353.21	0.741	-0.082	-661.74	2	42
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	1h	BTCUSD	407	133	-803.78	0.424	-0.206	-908.21	0	125
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	1h	SOLUSD	500	263	108.13	1.039	0.017	-580.51	6	125
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	1h	LINKUSD	487	242	-623.92	0.719	-0.096	-854.53	2	125
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	4h	BTCUSD	350	133	-690.88	0.541	-0.176	-792.41	1	333
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	4h	SOLUSD	366	226	-60.20	0.967	-0.009	-351.10	3	333
ema-9-vwap-strategy-with-atr-trailing-stop-win-the-trade	4h	LINKUSD	410	257	202.78	1.080	0.028	-232.56	4	333
silver-surfer	15m	LINKUSD	598	211	-914.56	0.620	-0.200	-977.51	0	42
asian-box-breakout-eda-tuned	4h	LINKUSD	44	25	271.85	2.242	0.283	193.65	4	333
ws30-v5-normal-sl-fixed-atr-tp	15m	BTCUSD	13	5	-83.32	0.275	-0.336	-120.90	2	42
asian-box-breakout-eda-tuned	15m	LINKUSD	26	11	43.68	1.145	0.110	-56.73	3	42
ws30-v5-normal-sl-fixed-atr-tp	4h	BTCUSD	12	5	-62.04	0.525	-0.275	-73.80	0	333
adaptive-multi-facto-9-years	1h	BTCUSD	230	75	-560.91	0.517	-0.179	-701.22	1	125
ws30-v5-normal-sl-fixed-atr-tp	1h	BTCUSD	36	13	-214.64	0.374	-0.335	-295.96	1	125
adaptive-multi-facto-9-years	1h	SOLUSD	269	96	-399.29	0.715	-0.090	-630.44	3	125
adaptive-multi-facto-9-years	15m	BTCUSD	104	27	-337.23	0.476	-0.195	-488.97	1	42
adaptive-multi-facto-9-years	1h	LINKUSD	266	93	-575.17	0.617	-0.155	-717.55	2	125
adaptive-multi-facto-9-years	4h	BTCUSD	155	57	-160.65	0.823	-0.053	-361.62	5	333
adaptive-multi-facto-9-years	4h	SOLUSD	168	67	-168.66	0.817	-0.061	-278.21	3	333
fast-scalper-with-stops	15m	BTCUSD	124	23	-573.58	0.249	-0.348	-645.99	0	42
fast-scalper-with-stops	15m	SOLUSD	339	75	-851.12	0.418	-0.299	-915.60	0	42
adaptive-multi-facto-9-years	15m	SOLUSD	261	74	-715.78	0.460	-0.246	-828.77	1	42
adaptive-multi-facto-9-years	4h	LINKUSD	179	63	-284.96	0.743	-0.089	-413.07	3	333
fast-scalper-with-stops	15m	LINKUSD	357	99	-863.33	0.387	-0.275	-931.38	0	42
fast-scalper-with-stops	1h	BTCUSD	276	77	-734.36	0.427	-0.244	-824.36	0	125
fast-scalper-with-stops	4h	BTCUSD	207	56	-528.26	0.477	-0.184	-604.86	1	333
fast-scalper-with-stops	1h	SOLUSD	282	73	-732.48	0.458	-0.243	-819.77	1	125
fast-scalper-with-stops	1h	LINKUSD	290	83	-807.85	0.419	-0.279	-859.32	0	125
fast-scalper-with-stops	4h	SOLUSD	200	60	-285.11	0.717	-0.084	-331.61	1	333
fast-scalper-with-stops-tv-strategies	15m	BTCUSD	124	23	-573.58	0.249	-0.348	-645.99	0	42
fast-scalper-with-stops	4h	LINKUSD	256	55	-689.57	0.482	-0.226	-748.28	1	333
fast-scalper-with-stops-tv-strategies	15m	SOLUSD	339	75	-851.12	0.418	-0.299	-915.60	0	42
fast-scalper-with-stops-tv-strategies	1h	BTCUSD	276	77	-734.36	0.427	-0.244	-824.36	0	125
fast-scalper-with-stops-tv-strategies	15m	LINKUSD	357	99	-863.33	0.387	-0.275	-931.38	0	42
fast-scalper-with-stops-tv-strategies	1h	SOLUSD	282	73	-732.48	0.458	-0.243	-819.77	1	125
fast-scalper-with-stops-tv-strategies	4h	BTCUSD	207	56	-528.26	0.477	-0.184	-604.86	1	333
fast-scalper-with-stops-tv-strategies	1h	LINKUSD	290	83	-807.85	0.419	-0.279	-859.32	0	125
fast-scalper-with-stops-tv-strategies	4h	SOLUSD	200	60	-285.11	0.717	-0.084	-331.61	1	333
fast-scalper-with-stops-tv-strategies	4h	LINKUSD	256	55	-689.57	0.482	-0.226	-748.28	1	333
fast-scalper-with-stops-tv-strategies-cg3o8g9a	4h	BTCUSD	88	41	64.95	1.087	0.051	-118.62	5	333
fast-scalper-with-stops-tv-strategies-cg3o8g9a	1h	BTCUSD	125	48	-480.90	0.519	-0.262	-611.92	1	125
fast-scalper-with-stops-tv-strategies-cg3o8g9a	15m	BTCUSD	43	17	-153.42	0.602	-0.187	-265.53	1	42
fast-scalper-with-stops-tv-strategies-cg3o8g9a	4h	SOLUSD	85	41	-46.03	0.931	-0.026	-70.60	4	333
fast-scalper-with-stops-tv-strategies-cg3o8g9a	1h	SOLUSD	146	53	-529.94	0.526	-0.267	-615.42	0	125
fast-scalper-with-stops-tv-strategies-cg3o8g9a	4h	LINKUSD	91	42	-10.68	0.987	0.004	-104.97	3	333
fast-scalper-with-stops-tv-strategies-cg3o8g9a	15m	SOLUSD	147	68	-353.32	0.676	-0.147	-565.77	2	42
adaptive-multi-facto-9-years	15m	LINKUSD	275	99	-496.93	0.670	-0.118	-762.75	3	42
fast-scalper-with-stops-tv-strategies-cg3o8g9a	1h	LINKUSD	143	69	-159.78	0.864	-0.053	-422.48	1	125
sttrend-tp-lock-added	4h	BTCUSD	51	31	161.81	1.387	0.168	22.84	4	333
fast-scalper-with-stops-tv-strategies-cg3o8g9a	15m	LINKUSD	180	73	-533.84	0.572	-0.204	-710.53	2	42
sttrend-tp-lock-added	15m	BTCUSD	22	10	-123.90	0.272	-0.302	-165.78	2	42
fast-scalper-with-stops-tv-strategies-mcwal9oa	15m	BTCUSD	124	23	-573.58	0.249	-0.348	-645.99	0	42
fast-scalper-with-stops-tv-strategies-mcwal9oa	1h	BTCUSD	276	77	-734.36	0.427	-0.244	-824.36	0	125
fast-scalper-with-stops-tv-strategies-mcwal9oa	4h	BTCUSD	207	56	-528.26	0.477	-0.184	-604.86	1	333
sttrend-tp-lock-added	4h	SOLUSD	51	17	-128.12	0.689	-0.131	-164.85	2	333
fast-scalper-with-stops-tv-strategies-mcwal9oa	1h	SOLUSD	282	73	-732.48	0.458	-0.243	-819.77	1	125
sttrend-tp-lock-added	1h	BTCUSD	64	23	-262.18	0.503	-0.237	-347.38	1	125
fast-scalper-with-stops-tv-strategies-mcwal9oa	15m	SOLUSD	339	75	-851.12	0.418	-0.299	-915.60	0	42
fast-scalper-with-stops-tv-strategies-mcwal9oa	4h	SOLUSD	200	60	-285.11	0.717	-0.084	-331.61	1	333
fast-scalper-with-stops-tv-strategies-mcwal9oa	1h	LINKUSD	290	83	-807.85	0.419	-0.279	-859.32	0	125
fast-scalper-with-stops-tv-strategies-mcwal9oa	15m	LINKUSD	357	99	-863.33	0.387	-0.275	-931.38	0	42
fast-scalper-with-stops-tv-strategies-mcwal9oa	4h	LINKUSD	256	55	-689.57	0.482	-0.226	-748.28	1	333
sttrend-tp-lock-added	4h	LINKUSD	49	21	-75.32	0.784	-0.075	-161.07	3	333
sttrend-tp-lock-added	15m	SOLUSD	60	19	-311.89	0.358	-0.314	-383.93	0	42
sttrend-tp-lock-added	1h	SOLUSD	71	37	-48.92	0.886	-0.035	-133.53	3	125
sttrend-tp-lock-added	15m	LINKUSD	97	39	-225.12	0.681	-0.121	-423.90	3	42
sttrend-tp-lock-added	1h	LINKUSD	69	33	-62.58	0.868	-0.040	-180.49	4	125
es-1m-3m-momentum-signal-flip-exits	4h	BTCUSD	15	3	-36.58	0.292	-0.127	-51.74	2	333
es-1m-3m-momentum-signal-flip-exits	1h	BTCUSD	18	3	-86.98	0.163	-0.256	-115.16	2	125
es-1m-3m-momentum-signal-flip-exits	15m	BTCUSD	10	2	-53.35	0.264	-0.277	-74.01	1	42
concordance-execution-model	15m	BTCUSD	40	19	60.55	1.160	0.088	-57.78	4	42
es-1m-3m-momentum-signal-flip-exits	4h	SOLUSD	13	4	-65.36	0.123	-0.282	-73.06	1	333
es-1m-3m-momentum-signal-flip-exits	1h	SOLUSD	20	6	-142.17	0.170	-0.392	-163.52	1	125
concordance-execution-model	1h	BTCUSD	67	30	-281.07	0.501	-0.246	-371.04	0	125
es-1m-3m-momentum-signal-flip-exits	15m	SOLUSD	14	5	-96.87	0.327	-0.371	-103.29	0	42
es-1m-3m-momentum-signal-flip-exits	4h	LINKUSD	11	2	-89.66	0.225	-0.426	-94.22	0	333
concordance-execution-model	4h	BTCUSD	37	17	-100.73	0.693	-0.141	-169.42	5	333
es-1m-3m-momentum-signal-flip-exits	1h	LINKUSD	8	2	-95.58	0.113	-0.623	-106.96	1	125
9-ema-20-ema-retest-strategy	4h	BTCUSD	177	62	-173.10	0.843	-0.050	-349.00	4	333
9-ema-20-ema-retest-strategy	1h	BTCUSD	151	64	-137.26	0.858	-0.041	-471.44	3	125
9-ema-20-ema-retest-strategy	15m	BTCUSD	23	9	-42.01	0.788	-0.085	-100.80	2	42
9-ema-20-ema-retest-strategy	4h	SOLUSD	173	59	-191.52	0.838	-0.060	-370.12	4	333
es-1m-3m-momentum-signal-flip-exits	15m	LINKUSD	16	8	14.61	1.101	0.057	-22.49	3	42
9-ema-20-ema-retest-strategy	4h	LINKUSD	182	49	-556.99	0.512	-0.219	-642.61	0	333
9-ema-20-ema-retest-strategy	1h	SOLUSD	166	65	-207.82	0.805	-0.068	-418.87	2	125
concordance-execution-model	1h	SOLUSD	55	32	119.83	1.245	0.114	43.45	4	125
9-ema-20-ema-retest-strategy	15m	SOLUSD	109	42	-344.43	0.537	-0.193	-496.61	1	42
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	1h	BTCUSD	12	6	-9.67	0.915	-0.034	-44.36	3	125
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	1h	SOLUSD	11	4	-61.67	0.433	-0.288	-74.45	2	125
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	15m	BTCUSD	10	6	28.15	1.353	0.155	-7.62	3	42
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	1h	LINKUSD	16	8	5.55	1.037	0.027	-18.05	3	125
9-ema-20-ema-retest-strategy	1h	LINKUSD	157	64	-213.87	0.783	-0.071	-433.69	1	125
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	4h	BTCUSD	6	2	-28.84	0.440	-0.240	-33.76	1	333
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	15m	SOLUSD	18	7	-93.37	0.539	-0.271	-123.05	2	42
9-ema-20-ema-retest-strategy	15m	LINKUSD	161	56	-568.65	0.440	-0.256	-706.03	0	42
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	4h	SOLUSD	8	5	35.35	1.862	0.227	17.74	2	333
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	4h	LINKUSD	4	2	-8.32	0.694	-0.099	-11.24	2	333
concordance-execution-model	15m	SOLUSD	116	52	-249.02	0.785	-0.116	-427.79	1	42
concordance-execution-model	4h	SOLUSD	38	18	-0.29	0.999	0.010	-41.55	3	333
xauusd-15m-200-ema-1h-ut-bot-adx-strategy	15m	LINKUSD	36	16	-54.68	0.868	-0.060	-145.55	3	42
good-luck	1h	BTCUSD	67	32	-48.62	0.916	-0.028	-174.18	2	125
good-luck	4h	BTCUSD	58	24	-3.47	0.992	0.014	-72.03	3	333
good-luck	15m	BTCUSD	26	9	-9.27	0.955	-0.006	-91.66	2	42
good-luck	4h	SOLUSD	53	21	-69.30	0.845	-0.061	-120.76	3	333
concordance-execution-model	1h	LINKUSD	65	25	-296.74	0.525	-0.263	-379.07	2	125
good-luck	1h	SOLUSD	77	27	-289.52	0.548	-0.222	-383.86	2	125
good-luck	4h	LINKUSD	50	16	-187.33	0.607	-0.195	-233.93	2	333
clean-vwap-zl-scalper-single-trigger-by-david	1h	BTCUSD	311	103	-767.70	0.456	-0.237	-867.47	0	125
good-luck	15m	SOLUSD	68	30	-67.01	0.865	-0.047	-262.70	1	42
clean-vwap-zl-scalper-single-trigger-by-david	4h	BTCUSD	276	99	-460.71	0.698	-0.108	-582.58	1	333
clean-vwap-zl-scalper-single-trigger-by-david	1h	SOLUSD	332	117	-721.07	0.523	-0.199	-831.69	1	125
good-luck	1h	LINKUSD	78	28	-328.03	0.498	-0.249	-416.49	3	125
clean-vwap-zl-scalper-single-trigger-by-david	4h	SOLUSD	269	99	-376.61	0.750	-0.087	-498.56	3	333
clean-vwap-zl-scalper-single-trigger-by-david	15m	BTCUSD	66	25	-302.54	0.413	-0.274	-405.24	2	42
clean-vwap-zl-scalper-single-trigger-by-david	4h	LINKUSD	273	94	-549.45	0.648	-0.142	-671.90	1	333
clean-vwap-zl-scalper-single-trigger-by-david	1h	LINKUSD	367	125	-817.99	0.529	-0.228	-897.49	1	125
clean-vwap-zl-scalper-single-trigger-by-sandip	15m	BTCUSD	66	25	-302.54	0.413	-0.274	-405.24	2	42
concordance-execution-model	15m	LINKUSD	135	58	-298.34	0.787	-0.120	-481.80	2	42
good-luck	15m	LINKUSD	88	33	-297.41	0.557	-0.194	-385.24	1	42
clean-vwap-zl-scalper-single-trigger-by-sandip	4h	BTCUSD	276	99	-460.71	0.698	-0.108	-582.58	1	333
clean-vwap-zl-scalper-single-trigger-by-sandip	1h	BTCUSD	311	103	-767.70	0.456	-0.237	-867.47	0	125
clean-vwap-zl-scalper-single-trigger-by-sandip	4h	SOLUSD	269	99	-376.61	0.750	-0.087	-498.56	3	333
clean-vwap-zl-scalper-single-trigger-by-sandip	1h	SOLUSD	332	117	-721.07	0.523	-0.199	-831.69	1	125
